InwardID,ProductID,SKU,GodownID,Quantity,InwardDate,InwardType
519,19,MB-SK320,1,5133,2020-10-14,China Import
520,20,MB-SK321,1,2317,2020-10-14,China Import
521,21,MB-SK322,1,5855,2020-10-14,China Import
522,22,MB-SK323,1,3822,2020-10-14,China Import
523,23,MB-SK324,1,3634,2020-10-14,China Import
524,24,MB-SK325,1,5770,2020-10-14,China Import
525,25,MB-SK326,1,4864,2020-10-14,China Import
526,26,MB-SK327,1,4500,2020-10-14,China Import
527,27,MB-SK328,1,3864,2020-10-14,China Import
528,28,MB-SK329,1,3826,2020-10-14,China Import
529,29,MB-SK330,1,2193,2020-10-14,China Import
530,30,MB-SK331,1,7406,2020-10-14,China Import
531,31,MB-SK332,1,3582,2020-10-14,China Import
532,32,MB-SK333,1,5264,2020-10-14,China Import
533,33,MB-SK334,1,1844,2020-10-14,China Import
534,34,MB-SK335,1,1641,2020-10-14,China Import
535,35,MB-SK336,1,784,2020-10-14,China Import
536,36,MB-SK337,1,3667,2020-10-14,China Import
537,37,MB-SK338,1,1643,2020-10-14,China Import
538,38,MB-SK339,1,1938,2020-10-14,China Import
539,39,MB-SK340,1,3127,2020-10-14,China Import
540,40,MB-SK341,1,2586,2020-10-14,China Import
541,41,MB-SK342,1,2137,2020-10-14,China Import
542,42,MB-SK343,1,3283,2020-10-14,China Import
543,43,MB-SK344,1,3955,2020-10-14,China Import
544,44,MB-SK345,1,2696,2020-10-14,China Import
545,45,MB-SK346,1,1856,2020-10-14,China Import
546,46,MB-SK347,1,613,2020-10-14,China Import
547,47,MB-SK348,1,972,2020-10-14,China Import
548,48,MB-SK349,1,1569,2020-10-14,China Import
549,49,MB-SK350,1,1231,2020-10-14,China Import
550,50,MB-SK351,1,2878,2020-10-14,China Import
551,51,MB-SK352,1,1587,2020-10-14,China Import
552,52,MB-SK353,1,656,2020-10-14,China Import
553,53,MB-SK354,1,944,2020-10-14,China Import
554,54,MB-SK355,1,2943,2020-10-14,China Import
555,55,MB-SK356,1,2279,2020-10-14,China Import
556,56,MB-SK357,1,1915,2020-10-14,China Import
557,57,MB-SK358,1,3484,2020-10-14,China Import
558,58,MB-SK359,1,3721,2020-10-14,China Import
559,59,MB-SK360,1,1784,2020-10-14,China Import
560,60,MB-SK361,1,2287,2020-10-14,China Import
561,61,MB-SK362,1,2983,2020-10-14,China Import
562,62,MB-SK363,1,2594,2020-10-14,China Import
563,63,MB-SK364,1,973,2020-10-14,China Import
564,64,MB-SK365,1,2077,2020-10-14,China Import
565,65,MB-SK366,1,2861,2020-10-14,China Import
566,66,MB-SK367,1,1278,2020-10-14,China Import
567,67,MB-SK368,1,1543,2020-10-14,China Import
568,68,MB-SK369,1,681,2020-10-14,China Import
569,69,MB-SK370,1,3403,2020-10-14,China Import
570,70,MB-SK371,1,2286,2020-10-14,China Import
571,71,MB-SK372,1,506,2020-10-14,China Import
572,72,MB-SK373,1,2629,2020-10-14,China Import
573,73,MB-SK374,1,3803,2020-10-14,China Import
574,74,MB-SK375,1,2705,2020-10-14,China Import
575,75,MB-SK376,1,3313,2020-10-14,China Import
576,76,MB-SK377,1,3446,2020-10-14,China Import
577,77,MB-SK378,1,3539,2020-10-14,China Import
578,78,MB-SK379,1,3518,2020-10-14,China Import
579,79,MB-SK380,1,3246,2020-10-14,China Import
580,80,MB-SK381,1,1307,2020-10-14,China Import
581,81,MB-SK382,1,1991,2020-10-14,China Import
582,82,MB-SK383,1,2266,2020-10-14,China Import
583,83,MB-SK384,1,786,2020-10-14,China Import
584,84,MB-SK385,1,3220,2020-10-14,China Import
585,85,MB-SK386,1,1852,2020-10-14,China Import
586,86,MB-SK387,1,3052,2020-10-14,China Import
587,87,MB-SK388,1,1785,2020-10-14,China Import
588,88,MB-SK389,1,3217,2020-10-14,China Import
589,89,MB-SK390,1,3973,2020-10-14,China Import
590,90,MB-SK391,1,1010,2020-10-14,China Import
591,91,MB-SK392,1,3448,2020-10-14,China Import
592,92,MB-SK393,1,1730,2020-10-14,China Import
593,93,MB-SK394,1,2577,2020-10-14,China Import
594,94,MB-SK395,1,1766,2020-10-14,China Import
595,95,MB-SK396,1,3231,2020-10-14,China Import
596,96,MB-SK397,1,2172,2020-10-14,China Import
597,97,MB-SK398,1,1836,2020-10-14,China Import
598,98,MB-SK399,1,2148,2020-10-14,China Import
599,99,MB-SK400,1,3355,2020-10-14,China Import
600,100,MB-SK401,1,1711,2020-10-14,China Import
601,101,MB-SK402,1,2770,2020-10-14,China Import
602,102,MB-SK403,1,1021,2020-10-14,China Import
603,103,MB-SK404,1,1285,2020-10-14,China Import
604,104,MB-SK405,1,2222,2020-10-14,China Import
605,105,MB-SK406,1,3223,2020-10-14,China Import
606,106,MB-SK407,1,2052,2020-10-14,China Import
607,107,MB-SK408,1,3274,2020-10-14,China Import
608,108,MB-SK409,1,3564,2020-10-14,China Import
609,109,MB-SK410,1,1212,2020-10-14,China Import
610,110,MB-SK411,1,3021,2020-10-14,China Import
611,111,MB-SK412,1,7930,2020-10-14,China Import
612,112,MB-SK413,1,9653,2020-10-14,China Import
613,113,MB-SK414,1,11977,2020-10-14,China Import
614,114,MB-SK415,1,3006,2020-10-14,China Import
615,115,MB-SK416,1,7978,2020-10-14,China Import
616,116,MB-SK417,1,7700,2020-10-14,China Import
617,117,MB-SK418,1,6443,2020-10-14,China Import
618,118,MB-SK419,1,2260,2020-10-14,China Import
619,119,MB-SK420,1,3718,2020-10-14,China Import
620,120,MB-SK421,1,2875,2020-10-14,China Import
621,121,MB-SK422,1,2984,2020-10-14,China Import
622,122,MB-SK423,1,3181,2020-10-14,China Import
623,123,MB-SK424,1,1819,2020-10-14,China Import
624,124,MB-SK425,1,2404,2020-10-14,China Import
625,125,MB-SK426,1,2309,2020-10-14,China Import
626,1,MB-SK302,1,7534,2020-12-27,China Import
627,2,MB-SK303,1,3750,2020-12-27,China Import
628,3,MB-SK304,1,6187,2020-12-27,China Import
629,4,MB-SK305,1,5876,2020-12-27,China Import
630,5,MB-SK306,1,3390,2020-12-27,China Import
631,6,MB-SK307,1,7397,2020-12-27,China Import
632,7,MB-SK308,1,2694,2020-12-27,China Import
633,8,MB-SK309,1,4324,2020-12-27,China Import
634,9,MB-SK310,1,6222,2020-12-27,China Import
635,10,MB-SK311,1,7438,2020-12-27,China Import
636,11,MB-SK312,1,7185,2020-12-27,China Import
637,12,MB-SK313,1,7072,2020-12-27,China Import
638,13,MB-SK314,1,4745,2020-12-27,China Import
639,14,MB-SK315,1,2765,2020-12-27,China Import
640,15,MB-SK316,1,3924,2020-12-27,China Import
641,16,MB-SK317,1,7511,2020-12-27,China Import
642,17,MB-SK318,1,4542,2020-12-27,China Import
643,18,MB-SK319,1,3840,2020-12-27,China Import
644,19,MB-SK320,1,3631,2020-12-27,China Import
645,20,MB-SK321,1,3207,2020-12-27,China Import
646,21,MB-SK322,1,2200,2020-12-27,China Import
647,22,MB-SK323,1,2378,2020-12-27,China Import
648,23,MB-SK324,1,4005,2020-12-27,China Import
649,24,MB-SK325,1,5892,2020-12-27,China Import
650,25,MB-SK326,1,7007,2020-12-27,China Import
651,26,MB-SK327,1,2596,2020-12-27,China Import
652,27,MB-SK328,1,5730,2020-12-27,China Import
653,28,MB-SK329,1,5395,2020-12-27,China Import
654,29,MB-SK330,1,7159,2020-12-27,China Import
655,30,MB-SK331,1,6715,2020-12-27,China Import
656,31,MB-SK332,1,3592,2020-12-27,China Import
657,32,MB-SK333,1,7884,2020-12-27,China Import
658,33,MB-SK334,1,3352,2020-12-27,China Import
659,34,MB-SK335,1,2072,2020-12-27,China Import
660,35,MB-SK336,1,2524,2020-12-27,China Import
661,36,MB-SK337,1,2136,2020-12-27,China Import
662,37,MB-SK338,1,1499,2020-12-27,China Import
663,38,MB-SK339,1,1104,2020-12-27,China Import
664,39,MB-SK340,1,3187,2020-12-27,China Import
665,40,MB-SK341,1,3316,2020-12-27,China Import
666,41,MB-SK342,1,522,2020-12-27,China Import
667,42,MB-SK343,1,3575,2020-12-27,China Import
668,43,MB-SK344,1,3654,2020-12-27,China Import
669,44,MB-SK345,1,936,2020-12-27,China Import
670,45,MB-SK346,1,3688,2020-12-27,China Import
671,46,MB-SK347,1,2241,2020-12-27,China Import
672,47,MB-SK348,1,1396,2020-12-27,China Import
673,48,MB-SK349,1,1220,2020-12-27,China Import
674,49,MB-SK350,1,3793,2020-12-27,China Import
675,50,MB-SK351,1,3350,2020-12-27,China Import
676,51,MB-SK352,1,2621,2020-12-27,China Import
677,52,MB-SK353,1,2402,2020-12-27,China Import
678,53,MB-SK354,1,705,2020-12-27,China Import
679,54,MB-SK355,1,2783,2020-12-27,China Import
680,55,MB-SK356,1,1520,2020-12-27,China Import
681,56,MB-SK357,1,3974,2020-12-27,China Import
682,57,MB-SK358,1,997,2020-12-27,China Import
683,58,MB-SK359,1,2369,2020-12-27,China Import
684,59,MB-SK360,1,1046,2020-12-27,China Import
685,60,MB-SK361,1,3782,2020-12-27,China Import
686,61,MB-SK362,1,2403,2020-12-27,China Import
687,62,MB-SK363,1,3234,2020-12-27,China Import
688,63,MB-SK364,1,2675,2020-12-27,China Import
689,64,MB-SK365,1,2789,2020-12-27,China Import
690,65,MB-SK366,1,2938,2020-12-27,China Import
691,66,MB-SK367,1,1799,2020-12-27,China Import
692,67,MB-SK368,1,3593,2020-12-27,China Import
693,68,MB-SK369,1,2312,2020-12-27,China Import
694,69,MB-SK370,1,3009,2020-12-27,China Import
695,70,MB-SK371,1,3838,2020-12-27,China Import
696,71,MB-SK372,1,3446,2020-12-27,China Import
697,72,MB-SK373,1,2567,2020-12-27,China Import
698,73,MB-SK374,1,2247,2020-12-27,China Import
699,74,MB-SK375,1,3902,2020-12-27,China Import
700,75,MB-SK376,1,2744,2020-12-27,China Import
701,76,MB-SK377,1,2326,2020-12-27,China Import
702,77,MB-SK378,1,1151,2020-12-27,China Import
703,78,MB-SK379,1,3546,2020-12-27,China Import
704,79,MB-SK380,1,2444,2020-12-27,China Import
705,80,MB-SK381,1,2343,2020-12-27,China Import
706,81,MB-SK382,1,1561,2020-12-27,China Import
707,82,MB-SK383,1,3579,2020-12-27,China Import
708,83,MB-SK384,1,1512,2020-12-27,China Import
709,84,MB-SK385,1,3940,2020-12-27,China Import
710,85,MB-SK386,1,3111,2020-12-27,China Import
711,86,MB-SK387,1,1635,2020-12-27,China Import
712,87,MB-SK388,1,3636,2020-12-27,China Import
713,88,MB-SK389,1,3685,2020-12-27,China Import
714,89,MB-SK390,1,2635,2020-12-27,China Import
715,90,MB-SK391,1,2484,2020-12-27,China Import
716,91,MB-SK392,1,3067,2020-12-27,China Import
717,92,MB-SK393,1,1479,2020-12-27,China Import
718,93,MB-SK394,1,1624,2020-12-27,China Import
719,94,MB-SK395,1,2301,2020-12-27,China Import
720,95,MB-SK396,1,817,2020-12-27,China Import
721,96,MB-SK397,1,3422,2020-12-27,China Import
722,97,MB-SK398,1,1670,2020-12-27,China Import
723,98,MB-SK399,1,1460,2020-12-27,China Import
724,99,MB-SK400,1,1612,2020-12-27,China Import
725,100,MB-SK401,1,1875,2020-12-27,China Import
726,101,MB-SK402,1,1809,2020-12-27,China Import
727,102,MB-SK403,1,2712,2020-12-27,China Import
728,103,MB-SK404,1,830,2020-12-27,China Import
729,104,MB-SK405,1,1066,2020-12-27,China Import
730,105,MB-SK406,1,1117,2020-12-27,China Import
731,106,MB-SK407,1,1447,2020-12-27,China Import
732,107,MB-SK408,1,2068,2020-12-27,China Import
733,108,MB-SK409,1,3342,2020-12-27,China Import
734,109,MB-SK410,1,1125,2020-12-27,China Import
735,110,MB-SK411,1,3393,2020-12-27,China Import
736,111,MB-SK412,1,6505,2020-12-27,China Import
737,112,MB-SK413,1,4052,2020-12-27,China Import
738,113,MB-SK414,1,9797,2020-12-27,China Import
739,114,MB-SK415,1,9678,2020-12-27,China Import
740,115,MB-SK416,1,8421,2020-12-27,China Import
741,116,MB-SK417,1,11890,2020-12-27,China Import
742,117,MB-SK418,1,10633,2020-12-27,China Import
743,118,MB-SK419,1,2203,2020-12-27,China Import
744,119,MB-SK420,1,755,2020-12-27,China Import
745,120,MB-SK421,1,1347,2020-12-27,China Import
746,121,MB-SK422,1,3911,2020-12-27,China Import
747,122,MB-SK423,1,2220,2020-12-27,China Import
748,123,MB-SK424,1,2095,2020-12-27,China Import
749,124,MB-SK425,1,3653,2020-12-27,China Import
750,125,MB-SK426,1,2892,2020-12-27,China Import
751,1,MB-SK302,1,7697,2021-03-27,China Import
752,2,MB-SK303,1,2160,2021-03-27,China Import
753,3,MB-SK304,1,6716,2021-03-27,China Import
754,4,MB-SK305,1,5116,2021-03-27,China Import
755,5,MB-SK306,1,5907,2021-03-27,China Import
756,6,MB-SK307,1,2048,2021-03-27,China Import
757,7,MB-SK308,1,4881,2021-03-27,China Import
758,8,MB-SK309,1,4446,2021-03-27,China Import
759,9,MB-SK310,1,5194,2021-03-27,China Import
760,10,MB-SK311,1,5432,2021-03-27,China Import
761,11,MB-SK312,1,6409,2021-03-27,China Import
762,12,MB-SK313,1,6473,2021-03-27,China Import
763,13,MB-SK314,1,6941,2021-03-27,China Import
764,14,MB-SK315,1,3806,2021-03-27,China Import
765,15,MB-SK316,1,5999,2021-03-27,China Import
766,16,MB-SK317,1,3797,2021-03-27,China Import
767,17,MB-SK318,1,4235,2021-03-27,China Import
768,18,MB-SK319,1,5570,2021-03-27,China Import
769,19,MB-SK320,1,5978,2021-03-27,China Import
770,20,MB-SK321,1,2237,2021-03-27,China Import
771,21,MB-SK322,1,5185,2021-03-27,China Import
772,22,MB-SK323,1,4753,2021-03-27,China Import
773,23,MB-SK324,1,7479,2021-03-27,China Import
774,24,MB-SK325,1,7563,2021-03-27,China Import
775,25,MB-SK326,1,5312,2021-03-27,China Import
776,26,MB-SK327,1,7932,2021-03-27,China Import
777,27,MB-SK328,1,3352,2021-03-27,China Import
778,28,MB-SK329,1,5828,2021-03-27,China Import
779,29,MB-SK330,1,3045,2021-03-27,China Import
780,30,MB-SK331,1,7097,2021-03-27,China Import
781,31,MB-SK332,1,6375,2021-03-27,China Import
782,32,MB-SK333,1,2220,2021-03-27,China Import
783,33,MB-SK334,1,2113,2021-03-27,China Import
784,34,MB-SK335,1,2924,2021-03-27,China Import
785,35,MB-SK336,1,2811,2021-03-27,China Import
786,36,MB-SK337,1,3215,2021-03-27,China Import
787,37,MB-SK338,1,611,2021-03-27,China Import
788,38,MB-SK339,1,843,2021-03-27,China Import
789,39,MB-SK340,1,3132,2021-03-27,China Import
790,40,MB-SK341,1,2255,2021-03-27,China Import
791,41,MB-SK342,1,1055,2021-03-27,China Import
792,42,MB-SK343,1,2391,2021-03-27,China Import
793,43,MB-SK344,1,1244,2021-03-27,China Import
794,44,MB-SK345,1,705,2021-03-27,China Import
795,45,MB-SK346,1,1565,2021-03-27,China Import
796,46,MB-SK347,1,2052,2021-03-27,China Import
797,47,MB-SK348,1,1840,2021-03-27,China Import
798,48,MB-SK349,1,1366,2021-03-27,China Import
799,49,MB-SK350,1,2362,2021-03-27,China Import
800,50,MB-SK351,1,1838,2021-03-27,China Import
801,51,MB-SK352,1,1882,2021-03-27,China Import
802,52,MB-SK353,1,3617,2021-03-27,China Import
803,53,MB-SK354,1,2052,2021-03-27,China Import
804,54,MB-SK355,1,1639,2021-03-27,China Import
805,55,MB-SK356,1,3580,2021-03-27,China Import
806,56,MB-SK357,1,3907,2021-03-27,China Import
807,57,MB-SK358,1,2226,2021-03-27,China Import
808,58,MB-SK359,1,1533,2021-03-27,China Import
809,59,MB-SK360,1,3919,2021-03-27,China Import
810,60,MB-SK361,1,835,2021-03-27,China Import
811,61,MB-SK362,1,2426,2021-03-27,China Import
812,62,MB-SK363,1,579,2021-03-27,China Import
813,63,MB-SK364,1,3568,2021-03-27,China Import
814,64,MB-SK365,1,2709,2021-03-27,China Import
815,65,MB-SK366,1,713,2021-03-27,China Import
816,66,MB-SK367,1,1933,2021-03-27,China Import
817,67,MB-SK368,1,1418,2021-03-27,China Import
818,68,MB-SK369,1,3162,2021-03-27,China Import
819,69,MB-SK370,1,781,2021-03-27,China Import
820,70,MB-SK371,1,3699,2021-03-27,China Import
821,71,MB-SK372,1,3169,2021-03-27,China Import
822,72,MB-SK373,1,664,2021-03-27,China Import
823,73,MB-SK374,1,3589,2021-03-27,China Import
824,74,MB-SK375,1,627,2021-03-27,China Import
825,75,MB-SK376,1,1512,2021-03-27,China Import
826,76,MB-SK377,1,1316,2021-03-27,China Import
827,77,MB-SK378,1,3937,2021-03-27,China Import
828,78,MB-SK379,1,583,2021-03-27,China Import
829,79,MB-SK380,1,3044,2021-03-27,China Import
830,80,MB-SK381,1,1124,2021-03-27,China Import
831,81,MB-SK382,1,1477,2021-03-27,China Import
832,82,MB-SK383,1,1017,2021-03-27,China Import
833,83,MB-SK384,1,2439,2021-03-27,China Import
834,84,MB-SK385,1,3242,2021-03-27,China Import
835,85,MB-SK386,1,968,2021-03-27,China Import
836,86,MB-SK387,1,2810,2021-03-27,China Import
837,87,MB-SK388,1,1392,2021-03-27,China Import
838,88,MB-SK389,1,2404,2021-03-27,China Import
839,89,MB-SK390,1,3365,2021-03-27,China Import
840,90,MB-SK391,1,1549,2021-03-27,China Import
841,91,MB-SK392,1,3641,2021-03-27,China Import
842,92,MB-SK393,1,2010,2021-03-27,China Import
843,93,MB-SK394,1,1187,2021-03-27,China Import
844,94,MB-SK395,1,2981,2021-03-27,China Import
845,95,MB-SK396,1,2987,2021-03-27,China Import
846,96,MB-SK397,1,3563,2021-03-27,China Import
847,97,MB-SK398,1,3442,2021-03-27,China Import
848,98,MB-SK399,1,969,2021-03-27,China Import
849,99,MB-SK400,1,3685,2021-03-27,China Import
850,100,MB-SK401,1,3855,2021-03-27,China Import
851,101,MB-SK402,1,1170,2021-03-27,China Import
852,102,MB-SK403,1,1774,2021-03-27,China Import
853,103,MB-SK404,1,942,2021-03-27,China Import
854,104,MB-SK405,1,2870,2021-03-27,China Import
855,105,MB-SK406,1,605,2021-03-27,China Import
856,106,MB-SK407,1,1777,2021-03-27,China Import
857,107,MB-SK408,1,2858,2021-03-27,China Import
858,108,MB-SK409,1,3274,2021-03-27,China Import
859,109,MB-SK410,1,2037,2021-03-27,China Import
860,110,MB-SK411,1,2124,2021-03-27,China Import
861,111,MB-SK412,1,6249,2021-03-27,China Import
862,112,MB-SK413,1,4245,2021-03-27,China Import
863,113,MB-SK414,1,6978,2021-03-27,China Import
864,114,MB-SK415,1,4669,2021-03-27,China Import
865,115,MB-SK416,1,7941,2021-03-27,China Import
866,116,MB-SK417,1,4983,2021-03-27,China Import
867,117,MB-SK418,1,3672,2021-03-27,China Import
868,118,MB-SK419,1,1922,2021-03-27,China Import
869,119,MB-SK420,1,2682,2021-03-27,China Import
870,120,MB-SK421,1,2254,2021-03-27,China Import
871,121,MB-SK422,1,3209,2021-03-27,China Import
872,122,MB-SK423,1,2017,2021-03-27,China Import
873,123,MB-SK424,1,782,2021-03-27,China Import
874,124,MB-SK425,1,2572,2021-03-27,China Import
875,125,MB-SK426,1,3152,2021-03-27,China Import
876,1,MB-SK302,1,2103,2021-06-05,China Import
877,2,MB-SK303,1,5441,2021-06-05,China Import
878,3,MB-SK304,1,6015,2021-06-05,China Import
879,4,MB-SK305,1,2864,2021-06-05,China Import
880,5,MB-SK306,1,5551,2021-06-05,China Import
881,6,MB-SK307,1,4967,2021-06-05,China Import
882,7,MB-SK308,1,7206,2021-06-05,China Import
883,8,MB-SK309,1,5766,2021-06-05,China Import
884,9,MB-SK310,1,7794,2021-06-05,China Import
885,10,MB-SK311,1,3253,2021-06-05,China Import
886,11,MB-SK312,1,5567,2021-06-05,China Import
887,12,MB-SK313,1,3442,2021-06-05,China Import
888,13,MB-SK314,1,6274,2021-06-05,China Import
889,14,MB-SK315,1,7328,2021-06-05,China Import
890,15,MB-SK316,1,4212,2021-06-05,China Import
891,16,MB-SK317,1,7045,2021-06-05,China Import
892,17,MB-SK318,1,6408,2021-06-05,China Import
893,18,MB-SK319,1,5960,2021-06-05,China Import
894,19,MB-SK320,1,5808,2021-06-05,China Import
895,20,MB-SK321,1,5568,2021-06-05,China Import
896,21,MB-SK322,1,7988,2021-06-05,China Import
897,22,MB-SK323,1,6853,2021-06-05,China Import
898,23,MB-SK324,1,4198,2021-06-05,China Import
899,24,MB-SK325,1,4640,2021-06-05,China Import
900,25,MB-SK326,1,4011,2021-06-05,China Import
901,26,MB-SK327,1,2709,2021-06-05,China Import
902,27,MB-SK328,1,4284,2021-06-05,China Import
903,28,MB-SK329,1,5692,2021-06-05,China Import
904,29,MB-SK330,1,3997,2021-06-05,China Import
905,30,MB-SK331,1,5806,2021-06-05,China Import
906,31,MB-SK332,1,6668,2021-06-05,China Import
907,32,MB-SK333,1,6999,2021-06-05,China Import
908,33,MB-SK334,1,3236,2021-06-05,China Import
909,34,MB-SK335,1,2052,2021-06-05,China Import
910,35,MB-SK336,1,1877,2021-06-05,China Import
911,36,MB-SK337,1,617,2021-06-05,China Import
912,37,MB-SK338,1,2524,2021-06-05,China Import
913,38,MB-SK339,1,3985,2021-06-05,China Import
914,39,MB-SK340,1,1831,2021-06-05,China Import
915,40,MB-SK341,1,1244,2021-06-05,China Import
916,41,MB-SK342,1,2497,2021-06-05,China Import
917,42,MB-SK343,1,1368,2021-06-05,China Import
918,43,MB-SK344,1,1953,2021-06-05,China Import
919,44,MB-SK345,1,3767,2021-06-05,China Import
920,45,MB-SK346,1,1558,2021-06-05,China Import
921,46,MB-SK347,1,1894,2021-06-05,China Import
922,47,MB-SK348,1,1645,2021-06-05,China Import
923,48,MB-SK349,1,2941,2021-06-05,China Import
924,49,MB-SK350,1,3372,2021-06-05,China Import
925,50,MB-SK351,1,1631,2021-06-05,China Import
926,51,MB-SK352,1,2776,2021-06-05,China Import
927,52,MB-SK353,1,541,2021-06-05,China Import
928,53,MB-SK354,1,2616,2021-06-05,China Import
929,54,MB-SK355,1,1282,2021-06-05,China Import
930,55,MB-SK356,1,850,2021-06-05,China Import
931,56,MB-SK357,1,1488,2021-06-05,China Import
932,57,MB-SK358,1,3449,2021-06-05,China Import
933,58,MB-SK359,1,2164,2021-06-05,China Import
934,59,MB-SK360,1,2501,2021-06-05,China Import
935,60,MB-SK361,1,2774,2021-06-05,China Import
936,61,MB-SK362,1,3605,2021-06-05,China Import
937,62,MB-SK363,1,1484,2021-06-05,China Import
938,63,MB-SK364,1,3328,2021-06-05,China Import
939,64,MB-SK365,1,2450,2021-06-05,China Import
940,65,MB-SK366,1,3145,2021-06-05,China Import
941,66,MB-SK367,1,3415,2021-06-05,China Import
942,67,MB-SK368,1,2510,2021-06-05,China Import
943,68,MB-SK369,1,2335,2021-06-05,China Import
944,69,MB-SK370,1,3747,2021-06-05,China Import
945,70,MB-SK371,1,570,2021-06-05,China Import
946,71,MB-SK372,1,881,2021-06-05,China Import
947,72,MB-SK373,1,1705,2021-06-05,China Import
948,73,MB-SK374,1,1407,2021-06-05,China Import
949,74,MB-SK375,1,2156,2021-06-05,China Import
950,75,MB-SK376,1,3333,2021-06-05,China Import
951,76,MB-SK377,1,1496,2021-06-05,China Import
952,77,MB-SK378,1,1754,2021-06-05,China Import
953,78,MB-SK379,1,3219,2021-06-05,China Import
954,79,MB-SK380,1,2882,2021-06-05,China Import
955,80,MB-SK381,1,2011,2021-06-05,China Import
956,81,MB-SK382,1,2438,2021-06-05,China Import
957,82,MB-SK383,1,2767,2021-06-05,China Import
958,83,MB-SK384,1,2674,2021-06-05,China Import
